Kinase,Z,method,AvgZ
PAKB,1.24,710230319>0.4,0.9225
JNK,1.18,710230319>0.4,1.2275
PIM,-1.12,710230319>0.4,-0.6599999999999999
PLK,-1.07,710230319>0.4,-0.45875
NEK,-1.05,710230319>0.4,-0.8
NDR,-1.05,710230319>0.4,-0.70125
MLCK,-1.02,710230319>0.4,1.0012499999999998
ATR,-1,710230319>0.4,-0.03249999999999997
STE7,-0.94,710230319>0.4,-0.40249999999999997
MSN,-0.93,710230319>0.4,-0.06500000000000007
ATM,-0.91,710230319>0.4,-0.14500000000000005
MST,0.91,710230319>0.4,1.42625
SGK,-0.9,710230319>0.4,-0.05499999999999997
GRK,-0.88,710230319>0.4,-0.77375
PKCI,-0.82,710230319>0.4,-0.55375
LKB,-0.77,710230319>0.4,-0.15125
BARK2,0.75,710230319>0.4,-0.15625000000000003
NUAK,-0.67,710230319>0.4,0.46624999999999994
QIK,-0.67,710230319>0.4,-0.11374999999999999
TTK,-0.66,710230319>0.4,0.47624999999999995
HAL,-0.66,710230319>0.4,0.09874999999999998
PKN,-0.66,710230319>0.4,0.54125
STE11,-0.66,710230319>0.4,-0.96
NAK,-0.65,710230319>0.4,-0.24125000000000002
TLK,-0.63,710230319>0.4,-0.6775
PEK,-0.61,710230319>0.4,0.05374999999999999
MLK,0.54,710230319>0.4,0.7424999999999999
CHK1,0.51,710230319>0.4,0.6587500000000001
KHS,-0.49,710230319>0.4,0.34874999999999995
TAO,-0.48,710230319>0.4,0.13375000000000004
ULK,-0.47,710230319>0.4,-0.47375
SLK,-0.47,710230319>0.4,-0.47875
CLK,-0.47,710230319>0.4,-0.48625
CAMKK,-0.46,710230319>0.4,-0.47625
CAMK1,-0.46,710230319>0.4,-0.365
NIK,-0.45,710230319>0.4,-0.48375
PDHK,-0.45,710230319>0.4,-0.21875
BUD32,-0.45,710230319>0.4,1.1325
PASK,-0.45,710230319>0.4,-0.47625
MOS,-0.44,710230319>0.4,-0.48750000000000004
P38,0.39,710230319>0.4,0.9125
PDK1,0.38,710230319>0.4,0.73875
CK2,-0.37,710230319>0.4,-0.63375
IRAK,0.36,710230319>0.4,0.28375
FRAY,0.34,710230319>0.4,-0.61875
MTOR,-0.25,710230319>0.4,-0.57875
STKR,-0.25,710230319>0.4,-0.27375
PKCD,-0.24,710230319>0.4,-0.28625
DAPK,-0.18,710230319>0.4,0.45375
COT,0.14,710230319>0.4,1.3287499999999999
CDK,0.13,710230319>0.4,0.58125
PRKDC,-0.09,710230319>0.4,0.37875000000000003
VRK1,0.08,710230319>0.4,1.6624999999999999
RAD53,0.07,710230319>0.4,0.07999999999999999
MARK,-0.07,710230319>0.4,0.66875
AUR,0.04,710230319>0.4,-0.27
