Kinase,Z,method,AvgZ
CAMK1,-0.84,710230319>0.4,-0.67375
MARK,-0.82,710230319>0.4,0.1375
VRK1,0.79,710230319>0.4,0.795
NDR,-0.79,710230319>0.4,-0.775
COT,0.77,710230319>0.4,0.12375
RSK,-0.7,710230319>0.4,-1.19
ATR,0.69,710230319>0.4,0.3
MAPKAPK,0.69,710230319>0.4,0.7224999999999999
MSN,-0.67,710230319>0.4,-0.32875000000000004
ERK,0.62,710230319>0.4,1.2025000000000001
IRAK,0.58,710230319>0.4,-0.21375
QIK,0.56,710230319>0.4,-0.04499999999999993
CK1,0.55,710230319>0.4,-0.08750000000000006
STE7,0.54,710230319>0.4,-0.21375000000000002
PKCH,-0.54,710230319>0.4,1.0375
PIM,0.52,710230319>0.4,-0.11499999999999994
P38,0.5,710230319>0.4,0.66375
TLK,-0.49,710230319>0.4,-0.725
PKN,-0.47,710230319>0.4,1.1625000000000003
PDHK,0.46,710230319>0.4,0.84375
DAPK,0.45,710230319>0.4,-0.34875
HAL,-0.44,710230319>0.4,-0.30749999999999994
PHK,-0.4,710230319>0.4,-0.95375
MTOR,-0.36,710230319>0.4,0.006249999999999992
KHS,-0.36,710230319>0.4,0.40125
NIK,-0.35,710230319>0.4,-0.50625
PLK,-0.34,710230319>0.4,-1.51375
MOS,-0.34,710230319>0.4,-0.23125
SLK,-0.33,710230319>0.4,-0.505
BRSK,-0.33,710230319>0.4,0.77875
TAO,-0.32,710230319>0.4,0.32625
CAMKK,-0.32,710230319>0.4,-0.49875
CLK,-0.32,710230319>0.4,-0.49375
PASK,-0.31,710230319>0.4,-0.495
AMPK,-0.3,710230319>0.4,-0.5575
ULK,-0.3,710230319>0.4,-0.51125
RAF,-0.29,710230319>0.4,-0.1325
PKCD,-0.29,710230319>0.4,-1.36875
RAD53,-0.16,710230319>0.4,0.21874999999999994
MELK,0.16,710230319>0.4,0.31625000000000003
MLK,0.14,710230319>0.4,-0.03999999999999998
PKG,0.14,710230319>0.4,-1.03875
JNK,0.13,710230319>0.4,0.88
NEK,-0.05,710230319>0.4,-0.08125
FRAY,0.03,710230319>0.4,0.9762500000000001
STE11,0.02,710230319>0.4,-0.023749999999999993
